ADTF_CHUNK_TIME,INS_ANGLE_TRUE_HEADING,INS_Pos_Abs_Latitude,INS_Pos_Abs_Longitude,INS_Vel_Frame_X,INS_Vel_Frame_Y,INS_Vel_Frame_Z
5463663,26104,348437875,-1168249090,-1039,6603,36
5473561,26104,348437870,-1168249054,-1039,6603,37
5483584,26104,348437866,-1168249019,-1039,6603,37
5493504,26105,348437861,-1168248983,-1038,6604,38
5503747,26105,348437856,-1168248947,-1039,6604,39
5513803,26105,348437852,-1168248910,-1039,6604,40
5523563,26105,348437847,-1168248874,-1039,6604,40
5533491,26106,348437842,-1168248838,-1039,6604,41
5543664,26106,348437838,-1168248802,-1039,6605,41
5553771,26106,348437833,-1168248767,-1038,6605,41
5564402,26106,348437828,-1168248729,-1038,6605,42
5574527,26107,348437824,-1168248693,-1037,6605,42
5583499,26107,348437819,-1168248658,-1038,6605,42
5593519,26107,348437814,-1168248622,-1038,6605,43
5604860,26107,348437810,-1168248586,-1038,6606,44
5613924,26107,348437805,-1168248549,-1037,6606,44
5623570,26107,348437800,-1168248513,-1036,6606,44
5634884,26108,348437796,-1168248477,-1036,6606,45
5643578,26108,348437791,-1168248441,-1036,6607,44
5653773,26108,348437786,-1168248406,-1036,6607,44
5664915,26108,348437781,-1168248368,-1036,6607,44
5673568,26108,348437777,-1168248332,-1036,6607,44
5683488,26108,348437772,-1168248297,-1036,6607,43
5693525,26108,348437767,-1168248261,-1035,6607,43
5703826,26108,348437763,-1168248225,-1035,6607,43
5713650,26108,348437758,-1168248188,-1035,6607,43
5723557,26108,348437753,-1168248152,-1035,6607,42
5733517,26109,348437749,-1168248116,-1035,6607,41
5743523,26109,348437744,-1168248080,-1035,6608,41
5753773,26109,348437739,-1168248044,-1035,6607,41
5763695,26109,348437735,-1168248007,-1034,6607,41
5773939,26109,348437730,-1168247971,-1034,6608,41
5783487,26109,348437726,-1168247935,-1035,6608,41
5793791,26109,348437721,-1168247900,-1035,6608,40
5803914,26110,348437716,-1168247864,-1035,6608,40
5813630,26110,348437712,-1168247826,-1034,6608,40
5824876,26110,348437707,-1168247791,-1034,6608,39
5833487,26110,348437702,-1168247755,-1034,6608,39
5843731,26110,348437698,-1168247719,-1034,6608,39
5853733,26110,348437693,-1168247683,-1034,6608,39
5863648,26111,348437688,-1168247646,-1034,6608,39
5873565,26111,348437684,-1168247610,-1034,6608,38
5883499,26111,348437679,-1168247574,-1034,6609,37
5893692,26111,348437674,-1168247538,-1033,6608,37
5904389,26111,348437670,-1168247503,-1033,6608,37
5913650,26111,348437665,-1168247465,-1033,6609,37
5923570,26111,348437660,-1168247429,-1034,6609,38
5933512,26112,348437656,-1168247394,-1033,6609,37
5943506,26112,348437651,-1168247358,-1033,6609,37
5954186,26112,348437646,-1168247322,-1033,6609,37
5963623,26112,348437642,-1168247285,-1032,6609,37
5973557,26112,348437637,-1168247249,-1033,6609,37
5984092,26112,348437632,-1168247213,-1033,6609,37
5993492,26112,348437628,-1168247177,-1033,6609,37
6003790,26112,348437623,-1168247141,-1032,6609,37
6013642,26112,348437618,-1168247104,-1032,6609,37
6023571,26113,348437614,-1168247068,-1031,6609,38
6033491,26113,348437609,-1168247032,-1032,6610,38
6043675,26113,348437604,-1168246997,-1032,6610,38
6053739,26113,348437600,-1168246961,-1032,6610,39
6063649,26113,348437595,-1168246923,-1031,6610,39
6073571,26113,348437590,-1168246888,-1031,6610,39
6083478,26113,348437586,-1168246852,-1031,6610,39
6093486,26113,348437581,-1168246816,-1031,6610,40
6103745,26113,348437576,-1168246780,-1031,6610,41
6113636,26113,348437572,-1168246743,-1031,6610,41
6123772,26114,348437567,-1168246707,-1030,6610,41
6133489,26114,348437563,-1168246671,-1030,6610,41
6143510,26114,348437558,-1168246635,-1029,6610,42
6153698,26114,348437553,-1168246599,-1029,6610,42
6164244,26114,348437549,-1168246562,-1029,6610,43
6173973,26115,348437544,-1168246526,-1029,6611,43
6183495,26115,348437539,-1168246490,-1029,6611,43
6193506,26115,348437535,-1168246455,-1028,6611,44
6204616,26115,348437530,-1168246419,-1028,6611,44
6213627,26115,348437525,-1168246381,-1028,6611,44
6223580,26115,348437521,-1168246346,-1028,6611,45
6233502,26115,348437516,-1168246310,-1027,6611,45
6243498,26116,348437512,-1168246274,-1027,6611,45
6254306,26116,348437507,-1168246238,-1027,6611,46
6264298,26116,348437502,-1168246201,-1026,6611,46
6273561,26116,348437498,-1168246165,-1026,6611,46
6283669,26116,348437493,-1168246129,-1026,6611,46
6293483,26117,348437488,-1168246093,-1026,6611,47
6303693,26117,348437484,-1168246057,-1026,6611,48
6313640,26117,348437479,-1168246020,-1025,6612,48
6323547,26117,348437475,-1168245984,-1025,6612,49
6333970,26118,348437470,-1168245948,-1025,6612,49
6343496,26118,348437465,-1168245913,-1025,6612,49
6353717,26118,348437461,-1168245877,-1025,6612,49
6363927,26118,348437456,-1168245839,-1025,6612,50
6373581,26118,348437451,-1168245804,-1025,6612,50
6383482,26118,348437447,-1168245768,-1024,6612,51
6393503,26118,348437442,-1168245732,-1024,6612,51
6403698,26118,348437438,-1168245696,-1024,6612,51
6413628,26119,348437433,-1168245659,-1024,6612,52
6423551,26119,348437428,-1168245623,-1024,6612,52
6433546,26119,348437424,-1168245587,-1024,6613,52
6443671,26119,348437419,-1168245551,-1023,6612,53
6453694,26119,348437414,-1168245515,-1023,6612,53
6463660,26119,348437410,-1168245478,-1023,6613,54
6473572,26119,348437405,-1168245442,-1023,6613,54
6483525,26120,348437401,-1168245406,-1023,6613,54
6493528,26120,348437396,-1168245370,-1023,6613,54
6504235,26120,348437391,-1168245335,-1023,6613,54
6513631,26120,348437387,-1168245297,-1022,6613,54
6523911,26120,348437382,-1168245261,-1022,6613,54
6533529,26120,348437378,-1168245226,-1022,6613,54
6543841,26120,348437373,-1168245190,-1022,6613,55
6554715,26121,348437368,-1168245154,-1023,6613,55
6563800,26121,348437364,-1168245117,-1022,6613,55
6573557,26121,348437359,-1168245081,-1022,6613,55
6583520,26121,348437355,-1168245045,-1021,6613,55
6593482,26121,348437350,-1168245009,-1021,6613,55
6604259,26121,348437345,-1168244973,-1022,6614,55
6613618,26121,348437341,-1168244936,-1021,6614,55
6623560,26122,348437336,-1168244900,-1021,6614,55
6633532,26122,348437332,-1168244864,-1020,6614,55
6643505,26122,348437327,-1168244828,-1020,6614,55
6654179,26122,348437322,-1168244792,-1020,6614,55
6663623,26122,348437318,-1168244755,-1020,6614,55
6673575,26122,348437313,-1168244719,-1020,6614,55
6683498,26122,348437309,-1168244683,-1020,6614,55
6693996,26123,348437304,-1168244647,-1019,6614,54
6703684,26123,348437299,-1168244612,-1019,6614,54
6714250,26123,348437295,-1168244574,-1019,6614,55
6723556,26123,348437290,-1168244538,-1019,6615,56
6733537,26123,348437286,-1168244503,-1019,6615,56
6744366,26123,348437281,-1168244467,-1019,6615,56
6753689,26123,348437276,-1168244431,-1018,6615,56
6763751,26123,348437272,-1168244394,-1018,6615,56
6773902,26123,348437267,-1168244358,-1018,6615,56
6783556,26123,348437263,-1168244322,-1018,6615,56
6793496,26123,348437258,-1168244286,-1018,6615,57
6804071,26123,348437253,-1168244250,-1019,6615,58
6813758,26123,348437249,-1168244213,-1019,6615,58
6823549,26123,348437244,-1168244177,-1018,6615,58
6833522,26123,348437240,-1168244141,-1018,6616,58
6844237,26124,348437235,-1168244105,-1018,6616,59
6853687,26124,348437231,-1168244069,-1018,6616,59
6863619,26124,348437226,-1168244032,-1018,6616,60
6873886,26124,348437221,-1168243996,-1018,6616,60
6883516,26124,348437217,-1168243960,-1018,6616,61
6893493,26124,348437212,-1168243924,-1017,6616,62
6904684,26124,348437208,-1168243888,-1018,6616,62
6913633,26124,348437203,-1168243851,-1018,6616,63
6923530,26124,348437198,-1168243815,-1018,6617,63
6935206,26124,348437194,-1168243779,-1018,6617,63
6943507,26124,348437189,-1168243743,-1017,6617,63
6953770,26124,348437185,-1168243708,-1018,6617,64
6964012,26124,348437180,-1168243670,-1017,6617,65
6973536,26124,348437175,-1168243634,-1017,6617,65
6983516,26124,348437171,-1168243599,-1018,6617,66
6993738,26124,348437166,-1168243563,-1017,6617,66
7003684,26124,348437162,-1168243527,-1018,6618,66
7013624,26124,348437157,-1168243489,-1017,6618,66
7024374,26124,348437153,-1168243454,-1017,6618,67
7033521,26124,348437148,-1168243418,-1017,6618,67
7043499,26124,348437143,-1168243382,-1018,6618,67
7054625,26123,348437139,-1168243346,-1017,6618,68
7063626,26123,348437134,-1168243309,-1018,6618,68
7073559,26123,348437130,-1168243273,-1017,6618,68
7084404,26123,348437125,-1168243237,-1017,6618,67
7093788,26123,348437120,-1168243201,-1017,6618,68
7103712,26123,348437116,-1168243165,-1017,6618,68
7114436,26123,348437111,-1168243128,-1017,6619,68
7124428,26123,348437107,-1168243092,-1017,6619,68
7133501,26123,348437102,-1168243056,-1017,6619,67
7143527,26123,348437098,-1168243020,-1017,6619,67
7153945,26122,348437093,-1168242984,-1017,6619,67
7164051,26122,348437088,-1168242947,-1018,6619,67
7173792,26122,348437084,-1168242911,-1018,6619,67
7184240,26122,348437079,-1168242875,-1019,6619,67
7193485,26122,348437075,-1168242839,-1019,6619,66
7203893,26122,348437070,-1168242803,-1019,6619,66
7213624,26122,348437065,-1168242766,-1019,6619,65
7223541,26122,348437061,-1168242730,-1019,6619,65
7234008,26122,348437056,-1168242694,-1020,6619,65
7244319,26122,348437052,-1168242658,-1020,6619,66
7254428,26122,348437047,-1168242622,-1021,6619,65
7263860,26122,348437042,-1168242585,-1020,6620,65
7273543,26121,348437038,-1168242549,-1020,6620,64
7283585,26122,348437033,-1168242513,-1021,6620,63
7293851,26122,348437029,-1168242477,-1021,6620,62
7303713,26122,348437024,-1168242441,-1022,6620,63
7313619,26122,348437019,-1168242404,-1022,6620,63
7323923,26122,348437015,-1168242368,-1022,6620,63
7333485,26121,348437010,-1168242332,-1022,6620,63
7343500,26121,348437006,-1168242296,-1022,6620,62
7353998,26121,348437001,-1168242261,-1023,6620,62
7363956,26121,348436996,-1168242223,-1024,6620,61
7373544,26121,348436992,-1168242187,-1024,6620,61
7383479,26121,348436987,-1168242151,-1024,6620,61
7393485,26121,348436983,-1168242116,-1024,6620,61
7404569,26121,348436978,-1168242080,-1024,6620,61
7414346,26121,348436973,-1168242042,-1025,6620,61
7423541,26121,348436969,-1168242006,-1025,6620,60
7433485,26121,348436964,-1168241970,-1025,6621,60
7444885,26122,348436959,-1168241935,-1025,6621,59
7453961,26122,348436955,-1168241899,-1025,6621,58
7463625,26122,348436950,-1168241861,-1025,6621,58
7473895,26122,348436946,-1168241825,-1025,6621,59
7483654,26122,348436941,-1168241790,-1025,6621,59
7493481,26122,348436936,-1168241754,-1025,6621,59
7505205,26122,348436932,-1168241718,-1025,6621,59
7513632,26122,348436927,-1168241680,-1024,6621,59
7523540,26122,348436922,-1168241645,-1024,6621,58
7533455,26122,348436918,-1168241609,-1024,6621,58
7543663,26122,348436913,-1168241573,-1024,6621,58
7554727,26122,348436909,-1168241537,-1024,6622,58
7563608,26122,348436904,-1168241499,-1024,6622,58
7573518,26122,348436899,-1168241464,-1023,6622,58
7583484,26122,348436895,-1168241428,-1024,6621,58
7593485,26122,348436890,-1168241392,-1023,6621,58
7603796,26122,348436886,-1168241356,-1023,6622,58
7613600,26122,348436881,-1168241318,-1023,6622,59
7623532,26122,348436876,-1168241283,-1024,6622,59
7635088,26122,348436872,-1168241247,-1024,6622,59
7643525,26122,348436867,-1168241211,-1023,6622,60
7654454,26122,348436862,-1168241175,-1023,6622,62
7665913,26122,348436858,-1168241138,-1022,6622,63
7673555,26123,348436853,-1168241102,-1023,6622,63
7683467,26123,348436849,-1168241066,-1023,6623,63
7693506,26123,348436844,-1168241030,-1023,6623,64
7703743,26123,348436839,-1168240994,-1022,6623,64
7713627,26123,348436835,-1168240957,-1022,6623,65
7723544,26123,348436830,-1168240921,-1021,6623,67
7733442,26123,348436826,-1168240885,-1021,6623,69
7743478,26123,348436821,-1168240849,-1021,6623,70
7753750,26123,348436816,-1168240813,-1021,6624,70
7763630,26123,348436812,-1168240775,-1020,6624,70
7773527,26123,348436807,-1168240740,-1020,6625,70
7783471,26123,348436803,-1168240704,-1019,6624,70
7793608,26123,348436798,-1168240668,-1020,6624,71
7803945,26123,348436793,-1168240632,-1020,6624,73
7813607,26123,348436789,-1168240594,-1020,6624,74
7824336,26123,348436784,-1168240559,-1019,6625,74
7833524,26123,348436780,-1168240523,-1019,6625,74
7843472,26123,348436775,-1168240487,-1019,6625,73
7854066,26123,348436771,-1168240451,-1019,6625,73
7864015,26124,348436766,-1168240413,-1019,6625,73
7873528,26124,348436761,-1168240377,-1019,6625,74
7883456,26124,348436757,-1168240342,-1019,6625,74
7893499,26124,348436752,-1168240306,-1019,6625,74
7903775,26124,348436748,-1168240270,-1018,6625,74
7913609,26124,348436743,-1168240232,-1018,6625,74
7923538,26124,348436738,-1168240196,-1018,6625,73
7933462,26124,348436734,-1168240161,-1019,6625,73
7943487,26125,348436729,-1168240125,-1018,6626,73
7953712,26125,348436725,-1168240089,-1019,6626,74
7964064,26125,348436720,-1168240051,-1018,6626,74
7973535,26125,348436715,-1168240015,-1018,6626,75
7983490,26125,348436711,-1168239979,-1018,6626,75
7993486,26125,348436706,-1168239944,-1019,6626,74
8003746,26125,348436702,-1168239908,-1019,6626,74
8014905,26126,348436697,-1168239870,-1019,6626,73
8023548,26126,348436693,-1168239834,-1019,6626,73
8033464,26126,348436688,-1168239798,-1018,6626,74
8044223,26127,348436683,-1168239762,-1019,6626,75
8053661,26127,348436679,-1168239727,-1019,6626,75
8063621,26127,348436674,-1168239689,-1019,6627,75
8073546,26128,348436670,-1168239653,-1019,6627,75
8083880,26128,348436665,-1168239617,-1018,6627,75
8093480,26129,348436660,-1168239581,-1018,6627,76
8103748,26129,348436656,-1168239545,-1018,6627,77
8113611,26129,348436651,-1168239508,-1018,6627,78
8123534,26129,348436647,-1168239472,-1018,6627,79
8133449,26130,348436642,-1168239436,-1017,6628,79
8143477,26130,348436637,-1168239400,-1016,6628,79
8154068,26130,348436633,-1168239364,-1016,6628,80
8163608,26130,348436628,-1168239327,-1015,6628,81
8173518,26130,348436624,-1168239291,-1016,6628,82
8183455,26130,348436619,-1168239255,-1015,6629,83
8193458,26130,348436615,-1168239219,-1015,6629,84
8204553,26131,348436610,-1168239183,-1015,6629,84
8213600,26131,348436605,-1168239146,-1014,6629,84
8223545,26131,348436601,-1168239110,-1014,6629,85
8234104,26131,348436596,-1168239074,-1014,6629,85
8243461,26131,348436592,-1168239038,-1014,6630,86
8253853,26131,348436587,-1168239002,-1014,6630,86
8263934,26131,348436583,-1168238964,-1013,6630,86
8273530,26131,348436578,-1168238929,-1013,6630,86
8283797,26131,348436573,-1168238893,-1012,6630,86
8293462,26131,348436569,-1168238857,-1012,6630,86
8303839,26131,348436564,-1168238821,-1012,6631,86
8313629,26131,348436560,-1168238783,-1012,6631,86
8323521,26131,348436555,-1168238747,-1012,6631,86
8333451,26131,348436551,-1168238711,-1011,6631,85
8343490,26131,348436546,-1168238675,-1011,6631,85
8353697,26131,348436541,-1168238639,-1011,6631,84
8363648,26131,348436537,-1168238602,-1011,6631,84
8373555,26131,348436532,-1168238566,-1012,6631,84
8383459,26131,348436528,-1168238530,-1012,6631,84
8394162,26131,348436523,-1168238494,-1011,6631,84
8404328,26131,348436519,-1168238458,-1011,6631,83
8413602,26131,348436514,-1168238421,-1011,6632,82
8424897,26131,348436510,-1168238385,-1012,6631,82
8433458,26131,348436505,-1168238349,-1012,6632,81
8443560,26131,348436500,-1168238313,-1012,6632,80
8453741,26131,348436496,-1168238277,-1012,6631,80
8463608,26131,348436491,-1168238240,-1012,6631,79
8473575,26131,348436487,-1168238204,-1012,6631,79
8483454,26131,348436482,-1168238168,-1012,6631,80
8493458,26131,348436478,-1168238132,-1012,6631,79
8503670,26131,348436473,-1168238096,-1013,6632,79
8513623,26131,348436468,-1168238058,-1012,6632,78
8523553,26132,348436464,-1168238022,-1012,6632,78
8533435,26132,348436459,-1168237986,-1012,6631,77
8543474,26132,348436455,-1168237950,-1012,6632,78
8553660,26132,348436450,-1168237915,-1012,6632,78
8563584,26132,348436446,-1168237877,-1013,6632,78
8573557,26132,348436441,-1168237841,-1012,6632,78
8583524,26132,348436437,-1168237805,-1012,6632,78
8593456,26132,348436432,-1168237769,-1012,6632,79
8604382,26132,348436427,-1168237733,-1011,6632,80
8614889,26132,348436423,-1168237696,-1012,6632,80
8623568,26132,348436418,-1168237660,-1012,6632,81
8633456,26132,348436414,-1168237624,-1013,6632,81
8643445,26132,348436409,-1168237588,-1012,6632,82
8653643,26132,348436405,-1168237552,-1012,6632,83
8663990,26132,348436400,-1168237515,-1012,6632,84
8673570,26132,348436395,-1168237479,-1012,6632,85
8683436,26132,348436391,-1168237443,-1012,6633,85
8693444,26132,348436386,-1168237407,-1012,6633,86
8704351,26132,348436382,-1168237371,-1013,6633,87
8713606,26132,348436377,-1168237333,-1012,6633,87
8723546,26132,348436373,-1168237297,-1012,6633,88
8733476,26132,348436368,-1168237261,-1012,6633,90
8743543,26132,348436364,-1168237225,-1012,6634,92
8753889,26131,348436359,-1168237189,-1013,6634,92
8763615,26131,348436354,-1168237152,-1012,6634,92
8774235,26131,348436350,-1168237116,-1012,6635,92
8783750,26132,348436345,-1168237080,-1012,6635,92
8793499,26132,348436341,-1168237044,-1011,6635,92
8805650,26131,348436336,-1168237008,-1012,6634,93
8813673,26132,348436332,-1168236971,-1012,6635,95
8823559,26131,348436327,-1168236935,-1012,6635,96
8833517,26131,348436322,-1168236899,-1011,6636,96
8843937,26131,348436318,-1168236863,-1011,6636,96
8853643,26131,348436313,-1168236827,-1011,6636,96
8863657,26131,348436309,-1168236789,-1011,6636,96
8873573,26131,348436304,-1168236753,-1011,6636,96
8883443,26131,348436300,-1168236717,-1011,6636,96
8894397,26131,348436295,-1168236681,-1011,6636,96
8904372,26131,348436291,-1168236645,-1011,6636,96
8913619,26131,348436286,-1168236608,-1011,6636,96
8924901,26130,348436281,-1168236572,-1012,6636,96
8933467,26130,348436277,-1168236536,-1012,6636,96
8943480,26130,348436272,-1168236500,-1012,6637,95
8954462,26130,348436268,-1168236464,-1013,6637,95
8964757,26130,348436263,-1168236426,-1013,6637,95
8973545,26130,348436259,-1168236390,-1013,6637,94
8983821,26130,348436254,-1168236355,-1013,6637,94
8995139,26130,348436249,-1168236319,-1013,6637,94
9003693,26130,348436245,-1168236283,-1014,6637,93
9014003,26130,348436240,-1168236245,-1014,6637,92
9023512,26130,348436236,-1168236209,-1014,6637,92
9036416,26130,348436231,-1168236173,-1013,6637,92
